date,adj_close_^vix,close_^vix,high_^vix,low_^vix,open_^vix,volume_^vix,returns,rolling_volatility
2016-03-10,18.05,18.05,18.05,18.05,18.05,0,-0.0158124318429661,0.9830612102658248
2016-03-11,16.5,16.5,16.5,16.5,16.5,0,-0.08587257617728539,1.0078021587172374
2016-03-14,16.92,16.92,16.92,16.92,16.92,0,0.02545454545454562,0.974346855199656
2016-03-15,16.84,16.84,16.84,16.84,16.84,0,-0.004728132387706974,0.9741347166801034
2016-03-16,14.99,14.99,14.99,14.99,14.99,0,-0.10985748218527314,0.9695007648025362
2016-03-17,14.44,14.44,14.44,14.44,14.44,0,-0.036691127418278846,0.9723420206199659
2016-03-18,14.02,14.02,14.02,14.02,14.02,0,-0.02908587257617723,0.9716498258810431
2016-03-21,13.79,13.79,13.79,13.79,13.79,0,-0.016405135520684788,0.9389708073145815
2016-03-22,14.17,14.17,14.17,14.17,14.17,0,0.027556200145032683,0.8683167698608859
2016-03-23,14.94,14.94,14.94,14.94,14.94,0,0.0543401552575864,0.8867797836757112
2016-03-24,14.74,14.74,14.74,14.74,14.74,0,-0.01338688085676032,0.8865430519189295
2016-03-28,15.24,15.24,15.24,15.24,15.24,0,0.03392130257801895,0.8610581907840744
2016-03-29,13.82,13.82,13.82,13.82,13.82,0,-0.09317585301837272,0.8578109014340907
2016-03-30,13.56,13.56,13.56,13.56,13.56,0,-0.01881331403762665,0.852384670408634
2016-03-31,13.95,13.95,13.95,13.95,13.95,0,0.028761061946902533,0.844861202321244
2016-04-01,13.1,13.1,13.1,13.1,13.1,0,-0.06093189964157708,0.8546086002144818
2016-04-04,14.12,14.12,14.12,14.12,14.12,0,0.0778625954198473,0.8884536313215716
2016-04-05,15.42,15.42,15.42,15.42,15.42,0,0.09206798866855537,0.9259054674305823
2016-04-06,14.09,14.09,14.09,14.09,14.09,0,-0.08625162127107655,0.9149464537341154
2016-04-07,16.16,16.16,16.16,16.16,16.16,0,0.14691270404542234,1.0236855443444424
2016-04-08,15.36,15.36,15.36,15.36,15.36,0,-0.04950495049504955,1.0097441553748687
2016-04-11,16.26,16.26,16.26,16.26,16.26,0,0.05859375000000022,1.0196251083631735
2016-04-12,14.85,14.85,14.85,14.85,14.85,0,-0.08671586715867174,1.038544699199981
2016-04-13,13.84,13.84,13.84,13.84,13.84,0,-0.06801346801346797,0.9802359649320966
2016-04-14,13.72,13.72,13.72,13.72,13.72,0,-0.00867052023121384,0.9766480482229891
2016-04-15,13.62,13.62,13.62,13.62,13.62,0,-0.007288629737609464,0.9752873668658969
2016-04-18,13.35,13.35,13.35,13.35,13.35,0,-0.01982378854625544,0.975202263964343
2016-04-19,13.24,13.24,13.24,13.24,13.24,0,-0.008239700374531811,0.9695453272014658
2016-04-20,13.28,13.28,13.28,13.28,13.28,0,0.0030211480362536403,0.9376230185122418
2016-04-21,13.95,13.95,13.95,13.95,13.95,0,0.050451807228915735,0.9531949232086897
2016-04-22,13.22,13.22,13.22,13.22,13.22,0,-0.05232974910394261,0.9618505138187332
2016-04-25,14.08,14.08,14.08,14.08,14.08,0,0.06505295007564293,0.9558819265908899
2016-04-26,13.96,13.96,13.96,13.96,13.96,0,-0.008522727272727182,0.9519936504718778
2016-04-27,13.77,13.77,13.77,13.77,13.77,0,-0.013610315186246558,0.9523469123167252
2016-04-28,15.22,15.22,15.22,15.22,15.22,0,0.1053013798111837,0.9505689587337566
2016-04-29,15.7,15.7,15.7,15.7,15.7,0,0.03153745072273306,0.9468651781880129
2016-05-02,14.68,14.68,14.68,14.68,14.68,0,-0.06496815286624202,0.9634860374862986
2016-05-03,15.6,15.6,15.6,15.6,15.6,0,0.06267029972752036,0.9766074279737625
2016-05-04,16.05,16.05,16.05,16.05,16.05,0,0.028846153846153966,0.9768628077278841
2016-05-05,15.91,15.91,15.91,15.91,15.91,0,-0.008722741433021874,0.9667749035424911
2016-05-06,14.72,14.72,14.72,14.72,14.72,0,-0.07479572595851658,0.9923433472997779
2016-05-09,14.57,14.57,14.57,14.57,14.57,0,-0.010190217391304324,0.9881705618390768
2016-05-10,13.63,13.63,13.63,13.63,13.63,0,-0.06451612903225801,0.9678825044201674
2016-05-11,14.69,14.69,14.69,14.69,14.69,0,0.07776962582538505,0.990647951015448
2016-05-12,14.41,14.41,14.41,14.41,14.41,0,-0.019060585432266852,0.9901771128445119
2016-05-13,15.04,15.04,15.04,15.04,15.04,0,0.04371963913948629,0.9779033481795525
2016-05-16,14.68,14.68,14.68,14.68,14.68,0,-0.02393617021276595,0.9575736758934317
2016-05-17,15.57,15.57,15.57,15.57,15.57,0,0.06062670299727535,0.9362671886586886
2016-05-18,15.95,15.95,15.95,15.95,15.95,0,0.02440590879897231,0.8998754906794633
2016-05-19,16.33,16.33,16.33,16.33,16.33,0,0.023824451410658254,0.7967998330301814
2016-05-20,15.2,15.2,15.2,15.2,15.2,0,-0.06919779546846294,0.809707180751468
2016-05-23,15.82,15.82,15.82,15.82,15.82,0,0.04078947368421049,0.8002741801097032
2016-05-24,14.42,14.42,14.42,14.42,14.42,0,-0.08849557522123896,0.8019708262209151
2016-05-25,13.9,13.9,13.9,13.9,13.9,0,-0.03606102635228847,0.783468746576834
2016-05-26,13.43,13.43,13.43,13.43,13.43,0,-0.033812949640287804,0.7896192267628036
2016-05-27,13.12,13.12,13.12,13.12,13.12,0,-0.023082650781831804,0.792292073211575
2016-05-31,14.19,14.19,14.19,14.19,14.19,0,0.08155487804878048,0.8241424157072252
2016-06-01,14.2,14.2,14.2,14.2,14.2,0,0.0007047216349542751,0.8234583089778125
2016-06-02,13.63,13.63,13.63,13.63,13.63,0,-0.04014084507042248,0.8331812519891115
2016-06-03,13.47,13.47,13.47,13.47,13.47,0,-0.011738811445341168,0.8212920786109574
2016-06-06,13.65,13.65,13.65,13.65,13.65,0,0.013363028953229383,0.8067767850794516
2016-06-07,14.05,14.05,14.05,14.05,14.05,0,0.029304029304029422,0.7890769833624106
2016-06-08,14.08,14.08,14.08,14.08,14.08,0,0.002135231316725994,0.7885497894548644
2016-06-09,14.64,14.64,14.64,14.64,14.64,0,0.03977272727272729,0.7948294981556121
2016-06-10,17.03,17.03,17.03,17.03,17.03,0,0.16325136612021862,0.8733489204021653
2016-06-13,20.97,20.97,20.97,20.97,20.97,0,0.23135642982971216,1.0907081322268641
2016-06-14,20.5,20.5,20.5,20.5,20.5,0,-0.022412970910824948,1.0714691232453417
2016-06-15,20.14,20.14,20.14,20.14,20.14,0,-0.017560975609756113,1.0645315753769324
2016-06-16,19.37,19.37,19.37,19.37,19.37,0,-0.038232373386295926,1.0722596949675185
2016-06-17,19.41,19.41,19.41,19.41,19.41,0,0.0020650490449147796,1.0712221008267178
2016-06-20,18.37,18.37,18.37,18.37,18.37,0,-0.05358062854198864,1.0585401532279377
2016-06-21,18.48,18.48,18.48,18.48,18.48,0,0.0059880239520957446,1.0569729767953935
2016-06-22,21.17,21.17,21.17,21.17,21.17,0,0.14556277056277067,1.102721973983716
2016-06-23,17.25,17.25,17.25,17.25,17.25,0,-0.1851676901275391,1.2324247802527828
2016-06-24,25.76,25.76,25.76,25.76,25.76,0,0.4933333333333334,1.8658858280921122
2016-06-27,23.85,23.85,23.85,23.85,23.85,0,-0.07414596273291929,1.8869151503792625
2016-06-28,18.75,18.75,18.75,18.75,18.75,0,-0.21383647798742145,2.0032042164032036
2016-06-29,16.64,16.64,16.64,16.64,16.64,0,-0.11253333333333326,2.031611258084568
2016-06-30,15.63,15.63,15.63,15.63,15.63,0,-0.06069711538461542,2.041044112542843
2016-07-01,14.77,14.77,14.77,14.77,14.77,0,-0.05502239283429311,2.047979416435202
2016-07-05,15.58,15.58,15.58,15.58,15.58,0,0.05484089370345302,2.0411113507874132
2016-07-06,14.96,14.96,14.96,14.96,14.96,0,-0.03979460847240046,2.043194851066963
2016-07-07,14.76,14.76,14.76,14.76,14.76,0,-0.013368983957219305,2.024767022744847
2016-07-08,13.2,13.2,13.2,13.2,13.2,0,-0.10569105691056913,2.0477807007029396
2016-07-11,13.54,13.54,13.54,13.54,13.54,0,0.025757575757575646,2.0451413739763047
2016-07-12,13.55,13.55,13.55,13.55,13.55,0,0.0007385524372232055,2.0432205831180137
2016-07-13,13.04,13.04,13.04,13.04,13.04,0,-0.037638376383763994,2.03522026682874
2016-07-14,12.82,12.82,12.82,12.82,12.82,0,-0.016871165644171682,2.036121379670195
2016-07-15,12.67,12.67,12.67,12.67,12.67,0,-0.011700468018720822,2.032473279072465
2016-07-18,12.44,12.44,12.44,12.44,12.44,0,-0.01815311760063143,2.0330058225262677
2016-07-19,11.97,11.97,11.97,11.97,11.97,0,-0.03778135048231501,2.0364406000355157
2016-07-20,11.77,11.77,11.77,11.77,11.77,0,-0.01670843776106945,2.0355763739159536
2016-07-21,12.74,12.74,12.74,12.74,12.74,0,0.08241291418861518,2.049172342464617
2016-07-22,12.02,12.02,12.02,12.02,12.02,0,-0.05651491365777084,2.0534846553511388
2016-07-25,12.87,12.87,12.87,12.87,12.87,0,0.07071547420965052,2.006774603869257
2016-07-26,13.05,13.05,13.05,13.05,13.05,0,0.013986013986014179,1.881658303075638
2016-07-27,12.83,12.83,12.83,12.83,12.83,0,-0.01685823754789273,1.8814019055849782
2016-07-28,12.72,12.72,12.72,12.72,12.72,0,-0.008573655494933718,1.881249619064752
2016-07-29,11.87,11.87,11.87,11.87,11.87,0,-0.06682389937106925,1.8868939540358889
2016-08-01,12.44,12.44,12.44,12.44,12.44,0,0.048020219039595746,1.8941768432862232
2016-08-02,13.37,13.37,13.37,13.37,13.37,0,0.07475884244372999,1.9042300163237766
2016-08-03,12.86,12.86,12.86,12.86,12.86,0,-0.03814510097232604,1.9064341656632957
2016-08-04,12.42,12.42,12.42,12.42,12.42,0,-0.03421461897356137,1.8527983456990558
2016-08-05,11.39,11.39,11.39,11.39,11.39,0,-0.08293075684380025,1.7924062399339498
2016-08-08,11.5,11.5,11.5,11.5,11.5,0,0.009657594381035972,0.9797374824296523
2016-08-09,11.66,11.66,11.66,11.66,11.66,0,0.013913043478260834,0.974244281980107
2016-08-10,12.05,12.05,12.05,12.05,12.05,0,0.0334476843910807,0.7979961541783416
2016-08-11,11.68,11.68,11.68,11.68,11.68,0,-0.030705394190871482,0.7430027536012062
2016-08-12,11.55,11.55,11.55,11.55,11.55,0,-0.011130136986301276,0.7277301149370607
2016-08-15,11.81,11.81,11.81,11.81,11.81,0,0.022510822510822592,0.7197846058446646
2016-08-16,12.64,12.64,12.64,12.64,12.64,0,0.07027942421676547,0.7324828765312814
2016-08-17,12.19,12.19,12.19,12.19,12.19,0,-0.03560126582278489,0.7308965087832828
2016-08-18,11.43,11.43,11.43,11.43,11.43,0,-0.06234618539786707,0.7488820483844889
2016-08-19,11.34,11.34,11.34,11.34,11.34,0,-0.007874015748031482,0.6885591221727638
2016-08-22,12.27,12.27,12.27,12.27,12.27,0,0.08201058201058209,0.7279624207774701
2016-08-23,12.38,12.38,12.38,12.38,12.38,0,0.00896495517522422,0.7286480429481446
2016-08-24,13.45,13.45,13.45,13.45,13.45,0,0.08642972536348936,0.7637908850881236
2016-08-25,13.63,13.63,13.63,13.63,13.63,0,0.013382899628253009,0.762279201492428
2016-08-26,13.65,13.65,13.65,13.65,13.65,0,0.0014673514306675628,0.7610046776765033
2016-08-29,12.94,12.94,12.94,12.94,12.94,0,-0.05201465201465205,0.775598586676637
2016-08-30,13.12,13.12,13.12,13.12,13.12,0,0.01391035548686248,0.7667129318996695
2016-08-31,13.42,13.42,13.42,13.42,13.42,0,0.02286585365853666,0.7659223416293747
2016-09-01,13.48,13.48,13.48,13.48,13.48,0,0.0044709388971684305,0.7303986195265795
2016-09-02,11.98,11.98,11.98,11.98,11.98,0,-0.1112759643916914,0.7843592477558328
2016-09-06,12.02,12.02,12.02,12.02,12.02,0,0.0033388981636059967,0.7561797830087076
2016-09-07,11.94,11.94,11.94,11.94,11.94,0,-0.006655574043261225,0.7549504183096236
2016-09-08,12.51,12.51,12.51,12.51,12.51,0,0.047738693467336724,0.7669162866312331
2016-09-09,17.5,17.5,17.5,17.5,17.5,0,0.398880895283773,1.3856097012702864
2016-09-12,15.16,15.16,15.16,15.16,15.16,0,-0.13371428571428567,1.4322412123840687
2016-09-13,17.85,17.85,17.85,17.85,17.85,0,0.17744063324538262,1.5079196249571005
2016-09-14,18.14,18.14,18.14,18.14,18.14,0,0.016246498599439718,1.497594709938635
2016-09-15,16.3,16.3,16.3,16.3,16.3,0,-0.10143329658213895,1.5276788596796893
2016-09-16,15.37,15.37,15.37,15.37,15.37,0,-0.057055214723926495,1.5350866732815833
2016-09-19,15.53,15.53,15.53,15.53,15.53,0,0.010409889394925154,1.508997546936849
2016-09-20,15.92,15.92,15.92,15.92,15.92,0,0.025112685125563416,1.5092534447761505
2016-09-21,13.3,13.3,13.3,13.3,13.3,0,-0.164572864321608,1.596275711607004
2016-09-22,12.02,12.02,12.02,12.02,12.02,0,-0.09624060150375946,1.622917974355366
2016-09-23,12.29,12.29,12.29,12.29,12.29,0,0.022462562396006636,1.6202106161907472
2016-09-26,14.5,14.5,14.5,14.5,14.5,0,0.17982099267697316,1.6951790373945448
2016-09-27,13.1,13.1,13.1,13.1,13.1,0,-0.096551724137931,1.7240266789519485
2016-09-28,12.39,12.39,12.39,12.39,12.39,0,-0.05419847328244265,1.7231155442810837
2016-09-29,14.02,14.02,14.02,14.02,14.02,0,0.1315577078288941,1.757071942913928
2016-09-30,13.29,13.29,13.29,13.29,13.29,0,-0.052068473609129806,1.7536394488394378
2016-10-03,13.57,13.57,13.57,13.57,13.57,0,0.02106847253574129,1.7530206835985027
2016-10-04,13.63,13.63,13.63,13.63,13.63,0,0.00442151805453217,1.740237508491566
2016-10-05,12.99,12.99,12.99,12.99,12.99,0,-0.046955245781364674,1.7477243684530845
2016-10-06,12.84,12.84,12.84,12.84,12.84,0,-0.011547344110854563,1.7320012730906051
2016-10-07,13.48,13.48,13.48,13.48,13.48,0,0.049844236760124616,1.7369933545720484
2016-10-10,13.38,13.38,13.38,13.38,13.38,0,-0.007418397626112738,1.7373364917291296
2016-10-11,15.36,15.36,15.36,15.36,15.36,0,0.14798206278026904,1.7769520114935657
2016-10-12,15.91,15.91,15.91,15.91,15.91,0,0.03580729166666674,1.7783682314680243
2016-10-13,16.69,16.69,16.69,16.69,16.69,0,0.04902576995600261,1.7813717739239554
2016-10-14,16.12,16.12,16.12,16.12,16.12,0,-0.034152186938286366,1.7864630829336716
2016-10-17,16.21,16.21,16.21,16.21,16.21,0,0.005583126550868567,1.7483291169936563
2016-10-18,15.28,15.28,15.28,15.28,15.28,0,-0.0573719925971623,1.7608003761630855
2016-10-19,14.41,14.41,14.41,14.41,14.41,0,-0.056937172774869094,1.771785446964198
2016-10-20,13.75,13.75,13.75,13.75,13.75,0,-0.04580152671755722,1.7760217848426483
2016-10-21,13.34,13.34,13.34,13.34,13.34,0,-0.029818181818181855,1.3381527609652246
2016-10-24,13.02,13.02,13.02,13.02,13.02,0,-0.02398800599700157,1.283567236515722
2016-10-25,13.46,13.46,13.46,13.46,13.46,0,0.03379416282642089,1.1717336236333684
2016-10-26,14.24,14.24,14.24,14.24,14.24,0,0.05794947994056465,1.185009301529416
2016-10-27,15.36,15.36,15.36,15.36,15.36,0,0.0786516853932584,1.1730419997777932
2016-10-28,16.19,16.19,16.19,16.19,16.19,0,0.05403645833333348,1.1697554545902622
2016-10-31,17.06,17.06,17.06,17.06,17.06,0,0.05373687461395904,1.1784203419505952
2016-11-01,18.56,18.56,18.56,18.56,18.56,0,0.08792497069167649,1.201218557232148
2016-11-02,19.32,19.32,19.32,19.32,19.32,0,0.04094827586206895,1.0871087851548185
2016-11-03,22.08,22.08,22.08,22.08,22.08,0,0.1428571428571428,1.0958734190359325
2016-11-04,22.51,22.51,22.51,22.51,22.51,0,0.019474637681159646,1.095912994437569
2016-11-07,18.71,18.71,18.71,18.71,18.71,0,-0.16881386050644165,1.1266504523834857
2016-11-08,18.74,18.74,18.74,18.74,18.74,0,0.0016034206306787535,1.0802110287474664
2016-11-09,14.38,14.38,14.38,14.38,14.38,0,-0.23265741728922085,1.2832134524632843
2016-11-10,14.74,14.74,14.74,14.74,14.74,0,0.025034770514603677,1.2303455237255998
2016-11-11,14.17,14.17,14.17,14.17,14.17,0,-0.038670284938941646,1.2255733210745103
2016-11-14,14.48,14.48,14.48,14.48,14.48,0,0.021877205363443952,1.225666624995059
2016-11-15,13.37,13.37,13.37,13.37,13.37,0,-0.07665745856353601,1.2484371639367398
2016-11-16,13.72,13.72,13.72,13.72,13.72,0,0.026178010471204383,1.2412292794684043
2016-11-17,13.35,13.35,13.35,13.35,13.35,0,-0.02696793002915454,1.2438121463165608
2016-11-18,12.85,12.85,12.85,12.85,12.85,0,-0.03745318352059923,1.241849622414986
2016-11-21,12.42,12.42,12.42,12.42,12.42,0,-0.033463035019455245,1.2457674887693517
2016-11-22,12.41,12.41,12.41,12.41,12.41,0,-0.0008051529790660261,1.1648764171436996
2016-11-23,12.43,12.43,12.43,12.43,12.43,0,0.0016116035455278066,1.1588453027393655
2016-11-25,12.34,12.34,12.34,12.34,12.34,0,-0.007240547063555924,1.1472808185983827
2016-11-28,13.15,13.15,13.15,13.15,13.15,0,0.06564019448946512,1.1633423715622389
2016-11-29,12.9,12.9,12.9,12.9,12.9,0,-0.019011406844106515,1.1637671744081202
2016-11-30,13.33,13.33,13.33,13.33,13.33,0,0.033333333333333215,1.1578463469518085
2016-12-01,14.07,14.07,14.07,14.07,14.07,0,0.05551387846961742,1.157172624959376
2016-12-02,14.12,14.12,14.12,14.12,14.12,0,0.003553660270078085,1.1482778108833587
2016-12-05,12.14,12.14,12.14,12.14,12.14,0,-0.140226628895184,1.2186356271330563
2016-12-06,11.79,11.79,11.79,11.79,11.79,0,-0.02883031301482708,1.2195418065607873
2016-12-07,12.22,12.22,12.22,12.22,12.22,0,0.03647158608990675,1.2202155194489084
2016-12-08,12.64,12.64,12.64,12.64,12.64,0,0.03436988543371511,1.2123484065059427
2016-12-09,11.75,11.75,11.75,11.75,11.75,0,-0.07041139240506333,1.2042685435148661
2016-12-12,12.64,12.64,12.64,12.64,12.64,0,0.07574468085106378,1.215250673581752
2016-12-13,12.72,12.72,12.72,12.72,12.72,0,0.006329113924050667,1.2029848356460147
2016-12-14,13.19,13.19,13.19,13.19,13.19,0,0.036949685534591215,1.176910610723771
2016-12-15,12.79,12.79,12.79,12.79,12.79,0,-0.030326004548900665,1.1690133703519956
2016-12-16,12.2,12.2,12.2,12.2,12.2,0,-0.04612978889757624,1.0778763624716456
2016-12-19,11.71,11.71,11.71,11.71,11.71,0,-0.04016393442622934,1.0741283145415543
2016-12-20,11.45,11.45,11.45,11.45,11.45,0,-0.02220324508966709,0.9761606879776501
2016-12-21,11.27,11.27,11.27,11.27,11.27,0,-0.015720524017467263,0.9750089846316228
2016-12-22,11.43,11.43,11.43,11.43,11.43,0,0.014196983141082642,0.7265799272405511
2016-12-23,11.44,11.44,11.44,11.44,11.44,0,0.0008748906386701893,0.7207953435242455
2016-12-27,11.99,11.99,11.99,11.99,11.99,0,0.04807692307692313,0.7318435675979119
2016-12-28,12.95,12.95,12.95,12.95,12.95,0,0.08006672226855716,0.7685759106995057
2016-12-29,13.37,13.37,13.37,13.37,13.37,0,0.03243243243243232,0.7417450728732066
2016-12-30,14.04,14.04,14.04,14.04,14.04,0,0.05011219147344792,0.7519558101647021
2017-01-03,12.85,12.85,12.85,12.85,12.85,0,-0.08475783475783472,0.7889623903883811
2017-01-04,11.85,11.85,11.85,11.85,11.85,0,-0.07782101167315181,0.8138744059183934
2017-01-05,11.67,11.67,11.67,11.67,11.67,0,-0.015189873417721489,0.8093282372298307
2017-01-06,11.32,11.32,11.32,11.32,11.32,0,-0.02999143101970858,0.8137430164297791
2017-01-09,11.56,11.56,11.56,11.56,11.56,0,0.021201413427561766,0.8164242541136569
2017-01-10,11.49,11.49,11.49,11.49,11.49,0,-0.006055363321799345,0.8163540826197355
2017-01-11,11.26,11.26,11.26,11.26,11.26,0,-0.020017406440382968,0.7929461520625409
2017-01-12,11.54,11.54,11.54,11.54,11.54,0,0.0248667850799289,0.795882227849649
2017-01-13,11.23,11.23,11.23,11.23,11.23,0,-0.026863084922010283,0.7914686133612845
2017-01-17,11.87,11.87,11.87,11.87,11.87,0,0.05699020480854844,0.7924517534817391
2017-01-18,12.48,12.48,12.48,12.48,12.48,0,0.05139005897219895,0.8085957615647261
2017-01-19,12.78,12.78,12.78,12.78,12.78,0,0.024038461538461453,0.6987255321524521
2017-01-20,11.54,11.54,11.54,11.54,11.54,0,-0.09702660406885766,0.7513982383566118
2017-01-23,11.77,11.77,11.77,11.77,11.77,0,0.019930675909878737,0.7460044661504112
2017-01-24,11.07,11.07,11.07,11.07,11.07,0,-0.05947323704333041,0.7577368208660445
2017-01-25,10.81,10.81,10.81,10.81,10.81,0,-0.023486901535682003,0.7334366888401165
2017-01-26,10.63,10.63,10.63,10.63,10.63,0,-0.016651248843663202,0.6965819751890374
2017-01-27,10.58,10.58,10.58,10.58,10.58,0,-0.004703668861712251,0.6957817938642528
2017-01-30,11.88,11.88,11.88,11.88,11.88,0,0.12287334593572785,0.7804121589517797
2017-01-31,11.99,11.99,11.99,11.99,11.99,0,0.0092592592592593,0.7764902685347298
2017-02-01,11.81,11.81,11.81,11.81,11.81,0,-0.015012510425354453,0.7659397425410156
2017-02-02,11.93,11.93,11.93,11.93,11.93,0,0.0101608806096527,0.7568192891186413
2017-02-03,10.97,10.97,10.97,10.97,10.97,0,-0.08046940486169318,0.7908949377571856
2017-02-06,11.37,11.37,11.37,11.37,11.37,0,0.03646308113035546,0.796452465385381
2017-02-07,11.29,11.29,11.29,11.29,11.29,0,-0.0070360598065083435,0.795891524861062
2017-02-08,11.45,11.45,11.45,11.45,11.45,0,0.01417183348095663,0.7968339973943277
2017-02-09,10.88,10.88,10.88,10.88,10.88,0,-0.049781659388646204,0.7973361341099374
2017-02-10,10.85,10.85,10.85,10.85,10.85,0,-0.0027573529411766273,0.7584328011010419
2017-02-13,11.07,11.07,11.07,11.07,11.07,0,0.02027649769585249,0.7540566095869818
2017-02-14,10.74,10.74,10.74,10.74,10.74,0,-0.02981029810298108,0.7385515358047181
2017-02-15,11.97,11.97,11.97,11.97,11.97,0,0.1145251396648046,0.7827296616103384
2017-02-16,11.76,11.76,11.76,11.76,11.76,0,-0.01754385964912286,0.7502795730446171
2017-02-17,11.49,11.49,11.49,11.49,11.49,0,-0.022959183673469385,0.752055028929689
2017-02-21,11.57,11.57,11.57,11.57,11.57,0,0.006962576153176636,0.7466209448771383
2017-02-22,11.74,11.74,11.74,11.74,11.74,0,0.014693171996542853,0.7453872411480634
2017-02-23,11.71,11.71,11.71,11.71,11.71,0,-0.0025553662691651935,0.7451452897293888
2017-02-24,11.47,11.47,11.47,11.47,11.47,0,-0.020495303159692613,0.7452674985333279
2017-02-27,12.09,12.09,12.09,12.09,12.09,0,0.054054054054053946,0.7578577341774559
2017-02-28,12.92,12.92,12.92,12.92,12.92,0,0.06865177832919778,0.7758928471528869
2017-03-01,12.54,12.54,12.54,12.54,12.54,0,-0.02941176470588236,0.7667363535685965
2017-03-02,11.81,11.81,11.81,11.81,11.81,0,-0.05821371610845283,0.7723399943820589
2017-03-03,10.96,10.96,10.96,10.96,10.96,0,-0.07197290431837422,0.795389660857479
2017-03-06,11.24,11.24,11.24,11.24,11.24,0,0.025547445255474477,0.7486591550033561
2017-03-07,11.45,11.45,11.45,11.45,11.45,0,0.01868327402135228,0.7483817924369244
2017-03-08,11.86,11.86,11.86,11.86,11.86,0,0.03580786026200866,0.7332336411880247
2017-03-09,12.3,12.3,12.3,12.3,12.3,0,0.03709949409780777,0.7350175811740902
2017-03-10,11.66,11.66,11.66,11.66,11.66,0,-0.052032520325203335,0.7511868309771563
2017-03-13,11.35,11.35,11.35,11.35,11.35,0,-0.026586620926243643,0.7560892310834345
2017-03-14,12.3,12.3,12.3,12.3,12.3,0,0.08370044052863457,0.7093920320138113
2017-03-15,11.63,11.63,11.63,11.63,11.63,0,-0.05447154471544713,0.7276266139573424
